gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	Endothelial ACKR1	Endothelial SEMA3G	Fibroblast C7	Fibroblast dS	Fibroblast eS	Lymphoid	Myeloid	PV MYH11	PV STEAP4	epi_Ciliated	epi_Ciliated LRG5	epi_Glandular	epi_Glandular_secretory	epi_Lumenal 1	epi_Lumenal 2	epi_Pre-ciliated	epi_SOX9	epi_SOX9_LGR5	epi_SOX9_prolif	uSMC
FPR3	P25089	False	FPR3_HUMAN		CPI-SS0EEECE1C4	FPR3	0.0	0.0	0.0	0.0	0.0	0.0	0.279	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
APLNR	P35414	False	APJ_HUMAN		CPI-SS086CB298F	APLNR	0.1	0.051	0.0	0.0	0.0	0.0	0.005	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.003	0.0
ABCA1	O95477	False	ABCA1_HUMAN		CPI-SS015B29D3F	ABCA1	0.061	0.082	0.316	0.312	0.168	0.154	0.354	0.024	0.207	0.07	0.171	0.193	0.1	0.187	0.094	0.092	0.126	0.14	0.062	0.054
APOBR	Q0VD83	False	APOBR_HUMAN		CPI-SS00BE17C71	APOBR	0.0	0.0	0.0	0.0	0.0	0.087	0.147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.003	0.0	0.0	0.0
CNR1	P21554	False	CNR1_HUMAN		CPI-CS03629A52A	CNR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.067	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNR1	P21554	False	CNR1_HUMAN		CPI-CS007D418BE	CNR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.067	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNR2	P34972	False	CNR2_HUMAN		CPI-CS0C6F86DF5	CNR2	0.0	0.0	0.0	0.0	0.003	0.01	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.006	0.0
CNR2	P34972	False	CNR2_HUMAN		CPI-CS030959ED1	CNR2	0.0	0.0	0.0	0.0	0.003	0.01	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.006	0.0
NGFR	P08138	False	TNR16_HUMAN		CPI-SS0EDD4928A	NGFR	0.0	0.0	0.014	0.0	0.022	0.013	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0
NGFR	P08138	False	TNR16_HUMAN		CPI-SS0E4E83C2E	NGFR	0.0	0.0	0.014	0.0	0.022	0.013	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0
NGFR	P08138	False	TNR16_HUMAN		CPI-SS0AEAEEECB	NGFR	0.0	0.0	0.014	0.0	0.022	0.013	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0
NGFR	P08138	False	TNR16_HUMAN		CPI-SS081A36E07	NGFR	0.0	0.0	0.014	0.0	0.022	0.013	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0
NTRK1	P04629	False	NTRK1_HUMAN		CPI-SS052127A00	NTRK1	0.0	0.0	0.0	0.015	0.006	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NTRK1	P04629	False	NTRK1_HUMAN		CPI-SS0BE3867AB	NTRK1	0.0	0.0	0.0	0.015	0.006	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SORT1	Q99523	False	SORT_HUMAN		CPI-SS0DD9B3D49	SORT1	0.115	0.209	0.031	0.047	0.0	0.041	0.164	0.515	0.055	0.242	0.301	0.176	0.172	0.338	0.523	0.185	0.214	0.283	0.25	0.097
SORT1	Q99523	False	SORT_HUMAN		CPI-SS09A36B221	SORT1	0.115	0.209	0.031	0.047	0.0	0.041	0.164	0.515	0.055	0.242	0.301	0.176	0.172	0.338	0.523	0.185	0.214	0.283	0.25	0.097
SORT1	Q99523	False	SORT_HUMAN		CPI-SS0A437E174	SORT1	0.115	0.209	0.031	0.047	0.0	0.041	0.164	0.515	0.055	0.242	0.301	0.176	0.172	0.338	0.523	0.185	0.214	0.283	0.25	0.097
SORT1	Q99523	False	SORT_HUMAN		CPI-SS02A53F29E	SORT1	0.115	0.209	0.031	0.047	0.0	0.041	0.164	0.515	0.055	0.242	0.301	0.176	0.172	0.338	0.523	0.185	0.214	0.283	0.25	0.097
BMPR1A	P36894	False	BMR1A_HUMAN		CPI-CS0569B9B91	BMPR1A	0.0	0.027	0.063	0.085	0.138	0.032	0.018	0.009	0.082	0.143	0.101	0.047	0.084	0.059	0.142	0.064	0.101	0.088	0.137	0.121
NTRK2	Q16620	False	NTRK2_HUMAN		CPI-SS0BA601DC4	NTRK2	0.063	0.015	0.033	0.0	0.0	0.011	0.0	1.154	0.209	0.003	0.015	0.015	0.043	0.006	0.0	0.016	0.02	0.007	0.014	0.019
NTRK2	Q16620	False	NTRK2_HUMAN		CPI-SS0E3AA6B7B	NTRK2	0.063	0.015	0.033	0.0	0.0	0.011	0.0	1.154	0.209	0.003	0.015	0.015	0.043	0.006	0.0	0.016	0.02	0.007	0.014	0.019
NTRK2	Q16620	False	NTRK2_HUMAN		CPI-SS093E05DD4	NTRK2	0.063	0.015	0.033	0.0	0.0	0.011	0.0	1.154	0.209	0.003	0.015	0.015	0.043	0.006	0.0	0.016	0.02	0.007	0.014	0.019
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS084EA55C0	NRXN1	0.0	0.077	0.029	0.004	0.087	0.01	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS09A6C048C	NRXN1	0.0	0.077	0.029	0.004	0.087	0.01	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS0B880A155	NRXN1	0.0	0.077	0.029	0.004	0.087	0.01	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS043D3630C	NRXN1	0.0	0.077	0.029	0.004	0.087	0.01	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS0E5F8A5F7	NRXN1	0.0	0.077	0.029	0.004	0.087	0.01	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS03466C597	NRXN1	0.0	0.077	0.029	0.004	0.087	0.01	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS0D2DF7881	NRXN1	0.0	0.077	0.029	0.004	0.087	0.01	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS0B360C289	NRXN1	0.0	0.077	0.029	0.004	0.087	0.01	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS0613D0B62	NRXN1	0.0	0.077	0.029	0.004	0.087	0.01	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS0FA378947	NRXN1	0.0	0.077	0.029	0.004	0.087	0.01	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN1	Q9ULB1	False	NRX1A_HUMAN		CPI-SS0CCB5F46B	NRXN1	0.0	0.077	0.029	0.004	0.087	0.01	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS0BF9265F0	NRXN2	0.034	0.0	0.097	0.198	0.236	0.038	0.031	0.033	0.083	0.005	0.008	0.01	0.0	0.011	0.0	0.028	0.0	0.005	0.004	0.112
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS093707FE0	NRXN2	0.034	0.0	0.097	0.198	0.236	0.038	0.031	0.033	0.083	0.005	0.008	0.01	0.0	0.011	0.0	0.028	0.0	0.005	0.004	0.112
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS0C1A7F44C	NRXN2	0.034	0.0	0.097	0.198	0.236	0.038	0.031	0.033	0.083	0.005	0.008	0.01	0.0	0.011	0.0	0.028	0.0	0.005	0.004	0.112
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS0888FD8F7	NRXN2	0.034	0.0	0.097	0.198	0.236	0.038	0.031	0.033	0.083	0.005	0.008	0.01	0.0	0.011	0.0	0.028	0.0	0.005	0.004	0.112
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS023A16921	NRXN2	0.034	0.0	0.097	0.198	0.236	0.038	0.031	0.033	0.083	0.005	0.008	0.01	0.0	0.011	0.0	0.028	0.0	0.005	0.004	0.112
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS06157E5AF	NRXN2	0.034	0.0	0.097	0.198	0.236	0.038	0.031	0.033	0.083	0.005	0.008	0.01	0.0	0.011	0.0	0.028	0.0	0.005	0.004	0.112
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS0CF0A8519	NRXN2	0.034	0.0	0.097	0.198	0.236	0.038	0.031	0.033	0.083	0.005	0.008	0.01	0.0	0.011	0.0	0.028	0.0	0.005	0.004	0.112
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS0934535FF	NRXN2	0.034	0.0	0.097	0.198	0.236	0.038	0.031	0.033	0.083	0.005	0.008	0.01	0.0	0.011	0.0	0.028	0.0	0.005	0.004	0.112
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS074EA7741	NRXN2	0.034	0.0	0.097	0.198	0.236	0.038	0.031	0.033	0.083	0.005	0.008	0.01	0.0	0.011	0.0	0.028	0.0	0.005	0.004	0.112
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS0E988B9C0	NRXN2	0.034	0.0	0.097	0.198	0.236	0.038	0.031	0.033	0.083	0.005	0.008	0.01	0.0	0.011	0.0	0.028	0.0	0.005	0.004	0.112
NRXN2	P58401	False	NRX2B_HUMAN		CPI-SS07C26C799	NRXN2	0.034	0.0	0.097	0.198	0.236	0.038	0.031	0.033	0.083	0.005	0.008	0.01	0.0	0.011	0.0	0.028	0.0	0.005	0.004	0.112
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0F60C6D89	ACKR2	0.0	0.0	0.0	0.0	0.0	0.027	0.009	0.0	0.0	0.027	0.041	0.034	0.121	0.004	0.012	0.009	0.01	0.03	0.013	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS004B1EBD1	ACKR2	0.0	0.0	0.0	0.0	0.0	0.027	0.009	0.0	0.0	0.027	0.041	0.034	0.121	0.004	0.012	0.009	0.01	0.03	0.013	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS010BB499F	ACKR2	0.0	0.0	0.0	0.0	0.0	0.027	0.009	0.0	0.0	0.027	0.041	0.034	0.121	0.004	0.012	0.009	0.01	0.03	0.013	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0B03ACD14	ACKR2	0.0	0.0	0.0	0.0	0.0	0.027	0.009	0.0	0.0	0.027	0.041	0.034	0.121	0.004	0.012	0.009	0.01	0.03	0.013	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS087BEB1C9	ACKR2	0.0	0.0	0.0	0.0	0.0	0.027	0.009	0.0	0.0	0.027	0.041	0.034	0.121	0.004	0.012	0.009	0.01	0.03	0.013	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0E555F91F	ACKR2	0.0	0.0	0.0	0.0	0.0	0.027	0.009	0.0	0.0	0.027	0.041	0.034	0.121	0.004	0.012	0.009	0.01	0.03	0.013	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0FD442A0E	ACKR2	0.0	0.0	0.0	0.0	0.0	0.027	0.009	0.0	0.0	0.027	0.041	0.034	0.121	0.004	0.012	0.009	0.01	0.03	0.013	0.0
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS0F6F1C29E	ACKR2	0.0	0.0	0.0	0.0	0.0	0.027	0.009	0.0	0.0	0.027	0.041	0.034	0.121	0.004	0.012	0.009	0.01	0.03	0.013	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0AEC33FF1	DPP4	0.087	0.08	0.0	0.046	0.005	0.068	0.036	0.0	0.017	0.008	0.049	0.092	1.057	0.022	0.008	0.038	0.011	0.023	0.016	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0FDAB7BA8	DPP4	0.087	0.08	0.0	0.046	0.005	0.068	0.036	0.0	0.017	0.008	0.049	0.092	1.057	0.022	0.008	0.038	0.011	0.023	0.016	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0CC738ABC	DPP4	0.087	0.08	0.0	0.046	0.005	0.068	0.036	0.0	0.017	0.008	0.049	0.092	1.057	0.022	0.008	0.038	0.011	0.023	0.016	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0B1B18F2D	DPP4	0.087	0.08	0.0	0.046	0.005	0.068	0.036	0.0	0.017	0.008	0.049	0.092	1.057	0.022	0.008	0.038	0.011	0.023	0.016	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0CDAC688B	DPP4	0.087	0.08	0.0	0.046	0.005	0.068	0.036	0.0	0.017	0.008	0.049	0.092	1.057	0.022	0.008	0.038	0.011	0.023	0.016	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS068BC31E4	DPP4	0.087	0.08	0.0	0.046	0.005	0.068	0.036	0.0	0.017	0.008	0.049	0.092	1.057	0.022	0.008	0.038	0.011	0.023	0.016	0.0
CCR2	P41597	False	CCR2_HUMAN		CPI-SS02647DD07	CCR2	0.0	0.0	0.0	0.0	0.0	0.046	0.072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCR2	P41597	False	CCR2_HUMAN		CPI-SS093922D5A	CCR2	0.0	0.0	0.0	0.0	0.0	0.046	0.072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCR2	P41597	False	CCR2_HUMAN		CPI-SS0CF0E4DE9	CCR2	0.0	0.0	0.0	0.0	0.0	0.046	0.072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCR2	P41597	False	CCR2_HUMAN		CPI-SS0C2E7931B	CCR2	0.0	0.0	0.0	0.0	0.0	0.046	0.072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCR2	P41597	False	CCR2_HUMAN		CPI-SS0F5AA0D9B	CCR2	0.0	0.0	0.0	0.0	0.0	0.046	0.072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCR2	P41597	False	CCR2_HUMAN		CPI-SS019381277	CCR2	0.0	0.0	0.0	0.0	0.0	0.046	0.072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS01CBCD4BF	CCR1	0.0	0.0	0.0	0.0	0.005	0.106	0.485	0.0	0.0	0.0	0.002	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0A76E2CE9	CCR1	0.0	0.0	0.0	0.0	0.005	0.106	0.485	0.0	0.0	0.0	0.002	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0348B76E5	CCR1	0.0	0.0	0.0	0.0	0.005	0.106	0.485	0.0	0.0	0.0	0.002	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS049DF2278	CCR1	0.0	0.0	0.0	0.0	0.005	0.106	0.485	0.0	0.0	0.0	0.002	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0F06E4B3F	CCR1	0.0	0.0	0.0	0.0	0.005	0.106	0.485	0.0	0.0	0.0	0.002	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS08DA48A5A	CCR1	0.0	0.0	0.0	0.0	0.005	0.106	0.485	0.0	0.0	0.0	0.002	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0A021DB6E	CCR1	0.0	0.0	0.0	0.0	0.005	0.106	0.485	0.0	0.0	0.0	0.002	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS02CC53E89	CCR1	0.0	0.0	0.0	0.0	0.005	0.106	0.485	0.0	0.0	0.0	0.002	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.0	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS087054090	CCR1	0.0	0.0	0.0	0.0	0.005	0.106	0.485	0.0	0.0	0.0	0.002	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.0	0.0
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS00AEC3818	ACKR4	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.017	0.0	0.0	0.0	0.005	0.024	0.004	0.0	0.011	0.0
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS0ECD9BB5E	ACKR4	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.017	0.0	0.0	0.0	0.005	0.024	0.004	0.0	0.011	0.0
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS0CCD89E02	ACKR4	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.017	0.0	0.0	0.0	0.005	0.024	0.004	0.0	0.011	0.0
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS083B5EBAB	ACKR4	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.017	0.0	0.0	0.0	0.005	0.024	0.004	0.0	0.011	0.0
CCR7	P32248	False	CCR7_HUMAN		CPI-SS09239FB26	CCR7	0.0	0.0	0.0	0.0	0.0	0.031	0.154	0.0	0.0	0.0	0.006	0.0	0.0	0.001	0.006	0.0	0.0	0.011	0.0	0.0
CCR7	P32248	False	CCR7_HUMAN		CPI-SS06C0074BD	CCR7	0.0	0.0	0.0	0.0	0.0	0.031	0.154	0.0	0.0	0.0	0.006	0.0	0.0	0.001	0.006	0.0	0.0	0.011	0.0	0.0
CCRL2	O00421	False	CCRL2_HUMAN		CPI-SS0605AC9BF	CCRL2	0.05	0.045	0.0	0.0	0.0	0.048	0.152	0.007	0.01	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCRL2	O00421	False	CCRL2_HUMAN		CPI-SS09EB0DFB1	CCRL2	0.05	0.045	0.0	0.0	0.0	0.048	0.152	0.007	0.01	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS0DBFB8BEA	ACKR1	2.106	0.078	0.174	0.019	0.019	0.0	0.021	0.211	0.033	0.0	0.005	0.0	0.021	0.001	0.0	0.0	0.0	0.0	0.0	0.088
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS05B7D3407	ACKR1	2.106	0.078	0.174	0.019	0.019	0.0	0.021	0.211	0.033	0.0	0.005	0.0	0.021	0.001	0.0	0.0	0.0	0.0	0.0	0.088
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS052BBD9F9	ACKR1	2.106	0.078	0.174	0.019	0.019	0.0	0.021	0.211	0.033	0.0	0.005	0.0	0.021	0.001	0.0	0.0	0.0	0.0	0.0	0.088
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS0911EECCC	ACKR1	2.106	0.078	0.174	0.019	0.019	0.0	0.021	0.211	0.033	0.0	0.005	0.0	0.021	0.001	0.0	0.0	0.0	0.0	0.0	0.088
CCR6	P51684	False	CCR6_HUMAN		CPI-SS0079E2156	CCR6	0.006	0.0	0.0	0.0	0.0	0.081	0.089	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.005	0.006	0.0	0.0	0.002	0.0
CCR9	P51686	False	CCR9_HUMAN		CPI-SS039863E62	CCR9	0.0	0.0	0.022	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.002	0.0
CCR10	P46092	False	CCR10_HUMAN		CPI-SS0BFCF6B11	CCR10	0.013	0.002	0.075	0.014	0.059	0.01	0.006	0.128	0.098	0.015	0.012	0.016	0.0	0.028	0.005	0.029	0.008	0.0	0.004	0.022
CCR10	P46092	False	CCR10_HUMAN		CPI-SS0BCCA6596	CCR10	0.013	0.002	0.075	0.014	0.059	0.01	0.006	0.128	0.098	0.015	0.012	0.016	0.0	0.028	0.005	0.029	0.008	0.0	0.004	0.022
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0C090A257	CCR5	0.0	0.0	0.0	0.0	0.0	0.047	0.073	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0D1D95883	CCR5	0.0	0.0	0.0	0.0	0.0	0.047	0.073	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0B01D306C	CCR5	0.0	0.0	0.0	0.0	0.0	0.047	0.073	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCR5	P51681	False	CCR5_HUMAN		CPI-SS09C16258E	CCR5	0.0	0.0	0.0	0.0	0.0	0.047	0.073	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0C30EC0DE	CCR5	0.0	0.0	0.0	0.0	0.0	0.047	0.073	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPR75	O95800	False	GPR75_HUMAN		CPI-SS0BDA6DD92	GPR75	0.007	0.0	0.0	0.0	0.008	0.014	0.01	0.0	0.012	0.0	0.003	0.029	0.01	0.01	0.004	0.006	0.018	0.013	0.008	0.0
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS08102DC9E	CXCR2	0.0	0.0	0.0	0.0	0.008	0.0	0.01	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS0F562FEA5	CXCR2	0.0	0.0	0.0	0.0	0.008	0.0	0.01	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS09185EA8F	CXCR2	0.0	0.0	0.0	0.0	0.008	0.0	0.01	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS00270ECE6	CXCR2	0.0	0.0	0.0	0.0	0.008	0.0	0.01	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS093B46106	CXCR2	0.0	0.0	0.0	0.0	0.008	0.0	0.01	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS0315F51DD	CXCR2	0.0	0.0	0.0	0.0	0.008	0.0	0.01	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0
CX3CR1	P49238	False	CX3C1_HUMAN		CPI-SS0388C9C86	CX3CR1	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.001	0.0
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS080683E15	CXCR3	0.0	0.0	0.0	0.0	0.006	0.295	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS09FAC4977	CXCR3	0.0	0.0	0.0	0.0	0.006	0.295	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS09A1EB4B3	CXCR3	0.0	0.0	0.0	0.0	0.006	0.295	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACKR3	P25106	False	ACKR3_HUMAN		CPI-SS0747FCACD	ACKR3	0.091	0.266	0.04	0.157	0.059	0.033	0.03	0.044	0.109	0.025	0.142	0.044	0.075	0.319	0.221	0.045	0.029	0.23	0.09	0.0
CXCR4	P61073	False	CXCR4_HUMAN		CPI-SS0A28DCA72	CXCR4	0.026	0.155	0.022	0.08	0.059	0.633	0.969	0.0	0.048	0.082	0.239	0.345	0.651	0.372	0.188	0.329	0.175	0.233	0.268	0.033
CXCR4	P61073	False	CXCR4_HUMAN		CPI-SS0669CC233	CXCR4	0.026	0.155	0.022	0.08	0.059	0.633	0.969	0.0	0.048	0.082	0.239	0.345	0.651	0.372	0.188	0.329	0.175	0.233	0.268	0.033
CXCR5	P32302	False	CXCR5_HUMAN		CPI-SS0C2437E0D	CXCR5	0.0	0.0	0.0	0.0	0.0	0.027	0.007	0.0	0.0	0.0	0.0	0.001	0.01	0.009	0.007	0.009	0.009	0.006	0.0	0.0
CXCR6	O00574	False	CXCR6_HUMAN		CPI-SS0B1535576	CXCR6	0.0	0.0	0.0	0.0	0.0	0.071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCKBR	P32239	False	GASR_HUMAN		CPI-SS00AD71822	CCKBR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.034	0.002	0.0	0.004	0.024
CCKBR	P32239	False	GASR_HUMAN		CPI-SS0830AF8E6	CCKBR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.034	0.002	0.0	0.004	0.024
