cluster	gene	p_val_adj	p_val	avg_log2FC	pct.1	pct.2
mes.ePV_2	COL3A1	4.6349286190651726e-107	2.78457712169731e-111	0.7440901156770074	1.0	0.985
mes.ePV_2	NREP	5.406079103490369e-107	3.2478696926947245e-111	0.8905780421318621	0.876	0.603
mes.ePV_2	EBF1	1.6845545889635316e-106	1.0120484163193341e-110	0.8380095090819623	0.745	0.45
mes.ePV_2	MMP11	4.2078724494250175e-104	2.528009882502264e-108	0.7455032649992885	0.869	0.511
mes.ePV_2	NT5DC2	9.33805729290747e-103	5.610127541548495e-107	0.622542857191481	0.739	0.429
mes.ePV_2	CALD1	1.50581838872455e-99	9.04667100465335e-104	0.7277667378303692	1.0	0.989
mes.ePV_2	ADGRF5	3.8984543962493247e-92	2.342117390357059e-96	0.5815759210113798	0.375	0.125
mes.ePV_2	ANGPT2	8.403769292416097e-92	5.0488250480120745e-96	0.8192881324140004	0.485	0.198
mes.ePV_2	TNC	5.13300264548383e-91	3.083810540993592e-95	1.2010860961085168	0.516	0.248
mes.ePV_2	RFTN1	9.185174571986111e-91	5.5182785052484896e-95	0.5944439986896813	0.652	0.362
mes.ePV_2	COL6A1	1.39520629084879e-90	8.382134519968699e-95	0.5936359831276774	0.987	0.945
mes.ePV_2	PEAK1	1.099363218233972e-89	6.60476550455976e-94	0.620721550202683	0.59	0.297
mes.ePV_2	PELI1	4.218277182106924e-88	2.5342608483670314e-92	0.6528401717169592	0.505	0.236
mes.ePV_2	HES1	3.040724176065507e-86	1.82680935780445e-90	0.8455572685433687	0.537	0.239
mes.ePV_2	ITGB1	1.0793413050669118e-79	6.484477651348223e-84	0.598834633299004	0.99	0.964
mes.ePV_2	COL18A1	1.5312826143893002e-79	9.19965523814539e-84	0.5925932517474244	0.899	0.669
mes.ePV_2	MEF2C	4.040312357978616e-78	2.4273429606359963e-82	0.5634034358983262	0.602	0.3
mes.ePV_2	CAV1	1.3278386529992243e-76	7.9774025412990335e-81	1.0242665756408376	0.851	0.656
mes.ePV_2	COL21A1	4.7808343642446726e-76	2.8722345234272592e-80	0.5889787256484446	0.418	0.177
mes.ePV_2	LIMA1	1.893976462574336e-75	1.1378651021774324e-79	0.6380398138381624	0.769	0.546
mes.ePV_2	NDUFA4L2	1.9130336254520086e-75	1.1493142838401978e-79	0.6714362676120768	0.412	0.156
mes.ePV_2	SPATS2L	3.496648006526152e-70	2.1007197395771414e-74	0.6237179371351766	0.753	0.534
mes.ePV_2	MYL12A	3.1878647712031675e-66	1.9152086339460305e-70	0.6605645644182165	0.939	0.901
mes.ePV_2	LAMC3	1.5596972111168557e-62	9.370364740864258e-67	0.6066005397882211	0.583	0.343
mes.ePV_2	FAM162B	8.574203517976124e-62	5.15121869508929e-66	0.9380252765413192	0.447	0.227
mes.ePV_2	SDC2	5.1115660140867956e-55	3.0709318198178405e-59	0.5638575929524214	0.836	0.675
mes.ePV_2	ACTA2	4.239009958764705e-54	2.546716706977894e-58	0.5758995657768615	0.826	0.624
mes.ePV_2	THBS1	9.103450427176206e-54	5.469180190553443e-58	0.7983154233618168	0.668	0.433
mes.ePV_2	CACNA1D	2.958050426078022e-45	1.777140538346664e-49	0.5784805689648024	0.574	0.368
mes.ePV_2	TUBA1B	9.418510124791451e-35	5.658462075573114e-39	0.5807711679039782	0.889	0.844
mes.ePV_2	FILIP1L	1.4857272970495708e-26	8.925967540099553e-31	0.6516113049466907	0.69	0.552
mes.ePV_2	SLC2A3	2.1803797778386605e-25	1.3099307767129232e-29	0.6019500458365188	0.495	0.348
mes.ePV_2	RGS16	6.4043603741127955e-24	3.8476181280341206e-28	0.8122367684391928	0.369	0.232
mes.eStromal	SFRP4	0.0	0.0	3.263611290603889	0.999	0.578
mes.eStromal	SFRP1	0.0	0.0	2.197159802592317	0.963	0.429
mes.eStromal	CRABP2	0.0	0.0	1.446294452620971	0.894	0.31
mes.eStromal	MDK	0.0	0.0	1.387536304132484	0.991	0.854
mes.eStromal	RBP7	0.0	0.0	1.313575741668842	0.756	0.137
mes.eStromal	KCNIP4-IT1	0.0	0.0	0.8380119039062051	0.481	0.069
mes.eStromal	CCBE1	0.0	0.0	0.6952483139112422	0.486	0.07
mes.eStromal	PCSK5	1.0257817773625936e-293	6.16270217700567e-298	1.1362304991490102	0.732	0.226
mes.eStromal	PGRMC1	2.5399292450247034e-290	1.5259412706666887e-294	1.4802683704636532	0.981	0.74
mes.eStromal	MMP11	4.334319887881562e-290	2.603977102962789e-294	1.9297654926234813	0.94	0.502
mes.eStromal	PTCH1	1.7894570775834044e-277	1.075071839941967e-281	1.3929272735294456	0.855	0.377
mes.eStromal	TUNAR	5.516219847418244e-277	3.314040160659804e-281	0.7276228699915048	0.464	0.076
mes.eStromal	ADAM12	4.552073901100843e-258	2.7347995801146533e-262	1.150327422308025	0.722	0.233
mes.eStromal	OLFM1	5.3956785227648135e-257	3.2416212212465087e-261	0.8204025596361304	0.609	0.149
mes.eStromal	ITGA6	4.517610449819168e-251	2.7140945928622214e-255	0.9294691154831304	0.64	0.179
mes.eStromal	ALDH1A1	9.710800504116484e-246	5.834064586432252e-250	1.2449521657189584	0.935	0.569
mes.eStromal	IGF1	6.061340938394957e-234	3.641538563169094e-238	1.2274226447325347	0.998	0.64
mes.eStromal	CD24	6.4027827753289005e-233	3.846670336634967e-237	1.1710462715010168	0.954	0.573
mes.eStromal	VWC2	3.4929828948082037e-227	2.0985178100379722e-231	0.6396802012259858	0.531	0.123
mes.eStromal	PGR	1.4587141901705437e-223	8.763677922322278e-228	1.2554660335467906	0.948	0.639
mes.eStromal	ECM1	6.2726436944804965e-223	3.768485247510061e-227	1.1449772390148172	0.936	0.566
mes.eStromal	PENK	1.1471021499711724e-217	6.891571943353393e-222	0.7304271893822928	0.262	0.023
mes.eStromal	PAMR1	9.318489536578119e-212	5.5983716050334154e-216	1.014137341902035	0.835	0.375
mes.eStromal	KRT19	1.840518712589215e-202	1.1057487008646528e-206	1.2073693102686185	0.749	0.33
mes.eStromal	TMEM120B	1.5874766760239897e-187	9.537258492183776e-192	0.6543997513645132	0.595	0.188
mes.eStromal	COL27A1	5.116541072819391e-183	3.0739207406544853e-187	0.7978628425164522	0.641	0.23
mes.eStromal	ZNF704	6.293168515598184e-180	3.780816170380405e-184	0.9380738847217064	0.831	0.423
mes.eStromal	GJA1	3.98479338381243e-177	2.3939882149669148e-181	0.9358103057465876	0.92	0.513
mes.eStromal	MIR503HG	1.61323740806042e-174	9.692024079666089e-179	1.0260041298368257	0.684	0.27
mes.eStromal	MARCKSL1	3.097056501697673e-174	1.8606527495930748e-178	0.7935452196535537	0.974	0.799
mes.eStromal	TGFBI	8.609888666158335e-170	5.172657654646041e-174	1.0414785364154764	0.866	0.519
mes.eStromal	FOXL2	2.0432735941337576e-169	1.2275599844600527e-173	0.8517182481328978	0.745	0.354
mes.eStromal	ITM2B	1.901931835741536e-166	1.1426445393460716e-170	0.7416371303973848	1.0	0.997
mes.eStromal	CCND2	1.826328951896496e-151	1.0972237620285345e-155	0.8490127174251152	0.881	0.537
mes.eStromal	C19orf48	7.048980064815543e-150	4.2348934003097284e-154	0.7523350682965634	0.672	0.297
mes.eStromal	NREP	7.766250118278872e-150	4.6658156312879984e-154	0.8187325609728815	0.926	0.596
mes.eStromal	HMGN2	1.1278408980029137e-147	6.77585399821516e-152	0.8031021505084577	0.981	0.861
mes.eStromal	TXN	3.008630687648369e-145	1.8075281992480445e-149	0.7446032687050943	0.997	0.922
mes.eStromal	LY6E	4.302481101723317e-144	2.5848489646880843e-148	0.7663481923902977	0.968	0.789
mes.eStromal	CDH11	2.137489369135571e-143	1.2841630334247948e-147	0.8158282359826983	0.929	0.666
mes.eStromal	F13A1	2.8912673065585304e-142	1.7370185079955128e-146	0.7541675821351712	0.44	0.126
mes.eStromal	CDCA7	7.20926342591401e-142	4.331188600729354e-146	0.6398809762679322	0.621	0.246
mes.eStromal	GDF7	1.0461554744835198e-136	6.285103481426974e-141	0.6379091730338031	0.814	0.401
mes.eStromal	ALDH1A2	8.825611250099278e-135	5.302259687653516e-139	0.7172592821086734	0.853	0.493
mes.eStromal	COL1A1	3.543194631675585e-134	2.1286840682941326e-138	0.6767603394480304	1.0	0.983
mes.eStromal	ITPR2	1.6078257289771182e-132	9.659511739123571e-137	0.6831423327297262	0.689	0.318
mes.eStromal	COL5A1	6.284499043014496e-132	3.7756077158392886e-136	0.7589410745980236	0.933	0.696
mes.eStromal	SDK1	2.454616297651563e-129	1.474686871523919e-133	0.6545016615435965	0.676	0.309
mes.eStromal	GCSH	1.8426765928631628e-128	1.1070451143665742e-132	0.6466471366783644	0.904	0.659
mes.eStromal	DIO2	1.0161958510772487e-127	6.105111751740756e-132	1.2323784442147954	0.827	0.491
mes.eStromal	HMGN1	1.3608735352494504e-127	8.175869842291683e-132	0.589278086864299	0.986	0.85
mes.eStromal	OGN	1.0571732258757612e-123	6.351296040106704e-128	0.9245584148867596	0.72	0.367
mes.eStromal	HOXA10	2.344364262955637e-123	1.4084495421782143e-127	0.6710764917641638	0.951	0.686
mes.eStromal	COL3A1	1.2762818721030241e-110	7.6676591895645785e-115	0.6725287164613185	1.0	0.985
mes.eStromal	CLEC11A	5.754449269070736e-107	3.457163874479265e-111	0.6229679284321918	0.887	0.635
mes.eStromal	TTC3	3.207825513738437e-106	1.927200669112909e-110	0.5811645069306872	0.978	0.837
mes.eStromal	TWIST2	8.643848245247325e-105	5.193059925050961e-109	0.6135634003099616	0.837	0.539
mes.eStromal	ANK2	8.273283877457752e-104	4.970431887928959e-108	0.593196463371362	0.39	0.123
mes.eStromal	COL1A2	8.6776148421516e-104	5.21334625542301e-108	0.569282804866531	1.0	0.967
mes.eStromal	BEX3	1.4013430366981625e-103	8.419002923990162e-108	0.6092756943274911	0.966	0.86
mes.eStromal	SLC5A3	3.260096592202763e-101	1.958604140704573e-105	0.7102061559896026	0.747	0.426
mes.eStromal	CPXM1	2.000313824944375e-93	1.2017505707085463e-97	0.5619330353146561	0.904	0.641
mes.eStromal	MRPS6	1.5176360388977233e-89	9.117669203350696e-94	0.5821317848779963	0.862	0.601
mes.eStromal	STMN1	7.63958562695632e-85	4.5897180095862546e-89	0.6110808343669627	0.865	0.632
mes.eStromal	ESR1	3.9219230889668106e-82	2.3562169353961013e-86	0.5607385628282724	0.842	0.579
mes.eStromal	LONRF2	3.2096686766998224e-73	1.9283080064282503e-77	0.6346521169878193	0.543	0.274
mes.eStromal	RPS20	7.264278826422607e-73	4.364240808905141e-77	0.5697994051217941	0.996	0.965
mes.eStromal	RPL13A	1.385076555330554e-70	8.321276992073019e-75	0.5893283324788987	1.0	0.997
mes.eStromal	FBN1	1.586391355861402e-68	9.53073809469151e-73	0.5787048958556384	0.856	0.644
mes.eStromal	SLC39A6	7.655357071644439e-67	4.599193194139044e-71	0.5634903189777951	0.763	0.517
mes.eStromal	EDNRA	5.805943460431207e-57	3.4881006070478866e-61	0.6419386878351849	0.825	0.633
mes.eStromal	IL32	2.761073096251345e-53	1.658800298138387e-57	0.6013978339643935	0.606	0.368
mes.eStromal	CKB	3.1658642021000367e-48	1.901991109702636e-52	0.6047411091338937	0.899	0.733
mes.eStromal	GLIPR1	6.765755459560087e-27	4.064737434400773e-31	0.5652761821908461	0.667	0.5
mes.eStromal_MMPs	MMP10	0.0	0.0	4.539885888722684	0.696	0.037
mes.eStromal_MMPs	MMP3	0.0	0.0	3.641003846758706	0.394	0.006
mes.eStromal_MMPs	MMP1	0.0	0.0	2.2809767472068554	0.284	0.005
mes.eStromal_MMPs	INHBA	0.0	0.0	2.1815603448041907	0.661	0.104
mes.eStromal_MMPs	MMP2	0.0	0.0	1.935308678099104	0.989	0.701
mes.eStromal_MMPs	NPC2	0.0	0.0	1.914232915672108	0.98	0.762
mes.eStromal_MMPs	LUM	0.0	0.0	1.890477789868525	0.998	0.79
mes.eStromal_MMPs	WNT5A	0.0	0.0	1.880351424566976	0.933	0.398
mes.eStromal_MMPs	TNFRSF11B	0.0	0.0	1.7071054807968309	0.49	0.02
mes.eStromal_MMPs	CTHRC1	0.0	0.0	1.3889864897362791	0.679	0.15
mes.eStromal_MMPs	TMEM215	0.0	0.0	1.2627051954197528	0.554	0.068
mes.eStromal_MMPs	LTBP2	0.0	0.0	1.01684768692485	0.619	0.132
mes.eStromal_MMPs	COL8A1	0.0	0.0	1.013212433036027	0.448	0.038
mes.eStromal_MMPs	SRPX2	0.0	0.0	0.9872616112538356	0.661	0.151
mes.eStromal_MMPs	CHI3L1	0.0	0.0	0.8100481712547587	0.317	0.01
mes.eStromal_MMPs	MMP7	0.0	0.0	0.687343987013908	0.471	0.045
mes.eStromal_MMPs	PAMR1	2.4962829185176218e-298	1.49971938631278e-302	1.1619729204222031	0.899	0.366
mes.eStromal_MMPs	SOX4	1.8436807702342668e-287	1.1076484050671476e-291	1.978254059675976	0.988	0.832
mes.eStromal_MMPs	ABCA6	3.332495037811452e-284	2.0020997523649456e-288	0.6755500230758675	0.42	0.055
mes.eStromal_MMPs	HTRA1	1.6017625073111944e-279	9.623085054437935e-284	1.7055090309714869	0.922	0.647
mes.eStromal_MMPs	NBL1	1.160838700268597e-273	6.974098529700193e-278	1.3888008390437685	0.951	0.633
mes.eStromal_MMPs	ADRA2C	2.3989779657321625e-272	1.4412604179826751e-276	1.2943765419254671	0.934	0.539
mes.eStromal_MMPs	CEMIP	7.644670494027413e-269	4.592772901187992e-273	1.6267570068127897	0.296	0.024
mes.eStromal_MMPs	TMSB10	1.8150384810570875e-265	1.090440661494195e-269	1.1331503716077584	1.0	0.991
mes.eStromal_MMPs	SGIP1	1.876905471845198e-265	1.1276091750346639e-269	0.9245575003880206	0.705	0.208
mes.eStromal_MMPs	F2R	3.3151754344099585e-265	1.9916944634484577e-269	1.2842226028256565	0.794	0.325
mes.eStromal_MMPs	FBLN5	8.080766572783831e-264	4.854771146160307e-268	1.1364021776473203	0.843	0.383
mes.eStromal_MMPs	MFAP2	1.6787844447117371e-256	1.0085818231971983e-260	1.0962018254807782	0.838	0.366
mes.eStromal_MMPs	CDKN2B	1.5299692910001571e-254	9.191765040553665e-259	0.932375141756091	0.405	0.061
mes.eStromal_MMPs	HMGA1	3.5662781426614244e-253	2.1425522034613545e-257	0.8370888120601466	0.447	0.077
mes.eStromal_MMPs	LXN	6.260904476125941e-249	3.761432547987949e-253	1.1665388191698514	0.629	0.189
mes.eStromal_MMPs	TBX3	1.5636367892833303e-244	9.394032978572126e-249	1.3151093809645302	0.955	0.67
mes.eStromal_MMPs	DIO2	9.695040694389921e-244	5.8245963919434795e-248	1.8295679990516385	0.909	0.48
mes.eStromal_MMPs	SERPINE2	9.60348902108204e-243	5.769593884699333e-247	1.033038277624076	0.601	0.159
mes.eStromal_MMPs	ITGA2	1.6622038380606652e-230	9.986205094987477e-235	0.8099705973497388	0.312	0.035
mes.eStromal_MMPs	DCN	1.6451427851205471e-229	9.883705527909564e-234	1.3204671725119654	0.991	0.855
mes.eStromal_MMPs	RBP1	6.414898753635663e-229	3.8539493863836967e-233	1.3587541304475583	0.995	0.84
mes.eStromal_MMPs	IFI6	1.2492592353814354e-224	7.505312318302405e-229	1.675972309533875	0.834	0.437
mes.eStromal_MMPs	PRDM1	6.856040970336948e-224	4.118979255233973e-228	1.1942008927581444	0.885	0.489
mes.eStromal_MMPs	EVA1B	1.8221053388402625e-217	1.0946862954882924e-221	1.0697834544544704	0.944	0.748
mes.eStromal_MMPs	GJA1	3.606574773121399e-214	2.1667616540230693e-218	1.1908199246136448	0.929	0.511
mes.eStromal_MMPs	TIMP2	3.3605651133081495e-213	2.0189637208219577e-217	1.0109075481121437	0.979	0.859
mes.eStromal_MMPs	F13A1	1.8095381503127747e-212	1.0871361672050312e-216	0.8476955255567218	0.506	0.117
mes.eStromal_MMPs	LOX	1.0706927674938277e-209	6.432518879506323e-214	0.9702709279136896	0.637	0.214
mes.eStromal_MMPs	PHC2	1.0050188832944331e-202	6.037962651213176e-207	1.011233188467637	0.863	0.482
mes.eStromal_MMPs	STMN2	1.8033770911926752e-195	1.083434719851412e-199	0.7383583740625954	0.192	0.011
mes.eStromal_MMPs	DCBLD1	4.783121890634442e-192	2.873608825854276e-196	0.7462411326904029	0.563	0.171
mes.eStromal_MMPs	ADAMTS2	4.5892734540644455e-191	2.757148365313576e-195	0.8634456689994144	0.747	0.328
mes.eStromal_MMPs	LAMC3	1.2100471478538468e-190	7.269733540726024e-195	0.8641387722371122	0.747	0.321
mes.eStromal_MMPs	MMP14	1.7676298990777544e-187	1.0619584854777738e-191	1.1606940494652325	0.901	0.591
mes.eStromal_MMPs	CD63	3.255127758461377e-187	1.955618959724468e-191	0.7443092174016002	0.998	0.994
mes.eStromal_MMPs	EPYC	4.0819688194961606e-185	2.452369371881142e-189	0.5857824151797455	0.177	0.009
mes.eStromal_MMPs	DNM1	1.7035611210896337e-184	1.0234671799877645e-188	0.6976520514157529	0.622	0.218
mes.eStromal_MMPs	FSCN1	1.040716467824574e-181	6.2524269619980425e-186	0.7884070789939713	0.783	0.378
mes.eStromal_MMPs	ACP5	3.524367550592925e-180	2.1173731154057825e-184	0.7834064284148565	0.505	0.143
mes.eStromal_MMPs	MMP11	1.9752450491931626e-179	1.186689726159905e-183	1.3747178154799742	0.89	0.508
mes.eStromal_MMPs	PDGFRA	8.934549392704454e-179	5.36770765557492e-183	0.8737363352687404	0.957	0.569
mes.eStromal_MMPs	MARCKS	2.917795964970061e-175	1.752956422331067e-179	1.1757010803759305	0.97	0.836
mes.eStromal_MMPs	SNX9	3.8250063374375854e-175	2.2979911910108654e-179	0.9971764071192528	0.8	0.417
mes.eStromal_MMPs	LRPAP1	4.905388093967943e-174	2.947064039632288e-178	1.0448841856201847	0.967	0.825
mes.eStromal_MMPs	H3F3A	8.5646780775598e-173	5.1454959913246005e-177	0.7078653841446894	0.999	0.997
mes.eStromal_MMPs	PDGFC	1.5480476731066674e-171	9.300376528126566e-176	0.6448189894780528	0.593	0.198
mes.eStromal_MMPs	VMP1	2.5519412227879947e-167	1.5331578388633196e-171	1.457978842022657	0.936	0.753
mes.eStromal_MMPs	ELK3	4.0212198965060144e-167	2.415872572247531e-171	0.6082929001477224	0.581	0.197
mes.eStromal_MMPs	SARAF	8.475976108173465e-167	5.092205532095803e-171	0.9885259094924694	0.955	0.79
mes.eStromal_MMPs	TWIST1	7.37448233065602e-166	4.4304489820703024e-170	1.5435440524620567	0.798	0.432
mes.eStromal_MMPs	WNT2	1.2919162258507482e-164	7.761587418748862e-169	0.9706592481785424	0.705	0.31
mes.eStromal_MMPs	LY6E	2.373076782949648e-162	1.4256994790926092e-166	0.9321007593047574	0.961	0.79
mes.eStromal_MMPs	ISLR	6.467542506188385e-161	3.885576753492572e-165	1.0900134462721274	0.913	0.773
mes.eStromal_MMPs	COL7A1	7.290683407270833e-161	4.380104179796235e-165	1.4367804817954242	0.734	0.379
mes.eStromal_MMPs	TMEM132A	5.0643422518356106e-157	3.042560679985348e-161	0.6899186831990883	0.578	0.205
mes.eStromal_MMPs	CTSK	1.102719395195847e-156	6.624928778587247e-161	0.9888694905629214	0.835	0.541
mes.eStromal_MMPs	STC1	3.799389004805929e-156	2.2826007839026323e-160	1.6565805816673569	0.25	0.035
mes.eStromal_MMPs	ANKH	1.6459137690850025e-155	9.888337453199174e-160	0.5792289209225944	0.447	0.123
mes.eStromal_MMPs	PKIG	3.5871625193621084e-153	2.1550991404999143e-157	0.94428136646429	0.892	0.645
mes.eStromal_MMPs	FJX1	4.137838473802437e-149	2.48593479952084e-153	0.981146323592039	0.743	0.336
mes.eStromal_MMPs	PLAT	1.475989069010466e-146	8.867462114812052e-151	1.3922905840177102	0.867	0.591
mes.eStromal_MMPs	IRS1	2.158277963945989e-146	1.2966524265220722e-150	0.7630038169743313	0.735	0.351
mes.eStromal_MMPs	ISG15	2.294671641606304e-146	1.3785951586700533e-150	1.3720156952781355	0.786	0.47
mes.eStromal_MMPs	BICC1	8.291220759702443e-145	4.981208026255599e-149	0.5671685101019001	0.463	0.138
mes.eStromal_MMPs	MEX3A	2.492655531818371e-143	1.4975401212486461e-147	0.5847220473965962	0.561	0.202
mes.eStromal_MMPs	CLMP	4.82109307818464e-143	2.896421194463588e-147	0.7218320098714022	0.793	0.398
mes.eStromal_MMPs	EDNRB	1.2526710557045744e-141	7.525809887080652e-146	0.8236792332979461	0.547	0.193
mes.eStromal_MMPs	CD59	1.6576832340454035e-141	9.95904616428599e-146	1.0792614022689024	0.948	0.776
mes.eStromal_MMPs	MRPS6	5.797839384211829e-139	3.483231831908579e-143	0.8223913279080515	0.888	0.597
mes.eStromal_MMPs	MSI2	1.206725000710927e-137	7.249774711390369e-142	0.6324405981354442	0.624	0.253
mes.eStromal_MMPs	DSP	5.243626748695061e-137	3.1502714020396895e-141	0.5944735403235917	0.39	0.102
mes.eStromal_MMPs	SNCAIP	4.824550815475567e-136	2.89849853738394e-140	0.6965692205539642	0.689	0.315
mes.eStromal_MMPs	FAP	2.7766542760892983e-135	1.6681611751813148e-139	0.7574111497618194	0.727	0.376
mes.eStromal_MMPs	ENG	3.859125659800882e-131	2.318489432142313e-135	0.851398757023471	0.808	0.47
mes.eStromal_MMPs	TMEM98	6.38977056846564e-131	3.838852849784104e-135	0.7030630610786579	0.878	0.555
mes.eStromal_MMPs	UBE2E3	1.450589709145107e-130	8.714867582728188e-135	0.6774529949059865	0.849	0.55
mes.eStromal_MMPs	GLIPR1	4.307954896321429e-130	2.5881375165643906e-134	0.7265250894132389	0.849	0.475
mes.eStromal_MMPs	SPOCK1	1.6446547792364824e-126	9.88077368120446e-131	0.6746290119970553	0.532	0.197
mes.eStromal_MMPs	MX1	2.2595598236416947e-126	1.3575006450235477e-130	0.6164110525635821	0.346	0.086
mes.eStromal_MMPs	PRRX1	4.280946207347113e-126	2.5719112089799416e-130	0.7163109228912248	0.951	0.799
mes.eStromal_MMPs	SPON2	1.024469029196276e-125	6.154815435243472e-130	1.097949499392033	0.936	0.728
mes.eStromal_MMPs	CASC15	1.9487532389089768e-125	1.17077394947971e-129	0.6773839886158067	0.633	0.274
mes.eStromal_MMPs	MARCKSL1	3.5549236790442167e-124	2.1357306572809955e-128	0.7813297494368259	0.962	0.8
mes.eStromal_MMPs	CAPZB	3.6050546861799437e-123	2.1658484146470077e-127	0.6979229657196437	0.944	0.822
mes.eStromal_MMPs	CCDC71L	2.1303750012921886e-121	1.2798888562884882e-125	1.3026017495185545	0.684	0.339
mes.eStromal_MMPs	ANTXR1	7.393989426662113e-121	4.442168475014788e-125	0.8357043143497942	0.857	0.593
mes.eStromal_MMPs	CD24	1.4573311506441402e-120	8.755368883413276e-125	0.9434955571299874	0.882	0.583
mes.eStromal_MMPs	LOXL2	9.3706679274187e-120	5.629719391660379e-124	0.9532280704788948	0.653	0.334
mes.eStromal_MMPs	CFI	2.4545081862620848e-119	1.4746219202535803e-123	0.7422026131784761	0.736	0.42
mes.eStromal_MMPs	PDGFRB	5.43241895817994e-119	3.2636941773385044e-123	0.8801052015910376	0.951	0.769
mes.eStromal_MMPs	PAM	2.752074814492691e-118	1.6533943012872875e-122	0.6534442836417288	0.701	0.363
mes.eStromal_MMPs	COL12A1	2.896647965018004e-116	1.7402511054478848e-120	1.3725452716313573	0.683	0.372
mes.eStromal_MMPs	BAMBI	6.98677754345846e-116	4.197523306373361e-120	0.6459444804526957	0.455	0.156
mes.eStromal_MMPs	STRA6	1.0286970631452968e-112	6.1802166605304695e-117	0.6224728140409673	0.656	0.327
mes.eStromal_MMPs	TUBB3	5.055162662907092e-112	3.0370457572286523e-116	0.8662002280208689	0.7	0.377
mes.eStromal_MMPs	MFAP4	8.741856882338797e-112	5.251941653552897e-116	0.7761475936193523	0.671	0.328
mes.eStromal_MMPs	SPRY1	1.3223212001969678e-111	7.944254732333843e-116	0.8409067437283945	0.577	0.256
mes.eStromal_MMPs	SMARCB1	3.001142361278281e-111	1.803029354928375e-115	0.5966000864340546	0.868	0.58
mes.eStromal_MMPs	ARRDC3	8.540100657333292e-111	5.130730343846977e-115	0.7358529173571494	0.588	0.262
mes.eStromal_MMPs	FAM89B	1.4495231949925366e-110	8.708460168173843e-115	0.6097319373706617	0.79	0.478
mes.eStromal_MMPs	PXDN	2.3618827043227406e-110	1.4189742891695643e-114	0.7680362940024617	0.845	0.6
mes.eStromal_MMPs	PTK7	2.86258655176932e-110	1.719787655013109e-114	0.6119487785671847	0.882	0.604
mes.eStromal_MMPs	MAN1A1	2.6745060239145256e-108	1.6067924445266e-112	0.6291755443458914	0.717	0.397
mes.eStromal_MMPs	RIN2	5.507374696736663e-108	3.308726162052666e-112	0.7532020025443378	0.598	0.273
mes.eStromal_MMPs	LEPROT	1.5585620698802458e-107	9.363545027817638e-112	0.6263096711678948	0.927	0.748
mes.eStromal_MMPs	ITGB5	7.004729071503492e-107	4.2083082436188e-111	0.5936603417476172	0.685	0.352
mes.eStromal_MMPs	SAMD11	1.3217948407804404e-106	7.941092464886996e-111	0.5905218365358162	0.63	0.295
mes.eStromal_MMPs	STMN1	1.1485234147593452e-105	6.900110632378163e-110	0.8603797178167556	0.874	0.631
mes.eStromal_MMPs	RASSF8	4.4451377055356776e-104	2.6705543439685657e-108	0.6122141154998796	0.706	0.364
mes.eStromal_MMPs	TUBB	7.124039904400374e-104	4.279987926945252e-108	0.5647492323394045	0.988	0.916
mes.eStromal_MMPs	GPX4	8.237098703206008e-103	4.948692522202468e-107	0.636633798931546	0.983	0.927
mes.eStromal_MMPs	C17orf49	4.960349316821423e-102	2.9800836989014257e-106	0.6260230999764834	0.677	0.377
mes.eStromal_MMPs	CTSB	1.0516311975350251e-101	6.318000585971914e-106	0.6772939118120767	0.962	0.851
mes.eStromal_MMPs	TCF4	4.666956626714245e-101	2.8038189406513943e-105	0.7642252405063499	0.952	0.809
mes.eStromal_MMPs	XAF1	2.6015359647566867e-100	1.562953418297799e-104	0.6099500637798051	0.697	0.372
mes.eStromal_MMPs	IGFBP6	3.452095447180026e-100	2.073953407738076e-104	1.2295487238090352	0.817	0.552
mes.eStromal_MMPs	COL6A3	2.8979949044037734e-99	1.7410603210596417e-103	1.264364786153	0.916	0.822
mes.eStromal_MMPs	PGRMC1	3.657100036802908e-98	2.197116273236953e-102	0.90487430144382	0.929	0.747
mes.eStromal_MMPs	SLC16A3	6.548668821545842e-98	3.934315903602188e-102	0.5663138946613688	0.401	0.139
mes.eStromal_MMPs	MXRA8	7.623673556070426e-98	4.580158339483584e-102	0.6973223848305525	0.922	0.754
mes.eStromal_MMPs	RARRES1	1.021431330093374e-95	6.136565515730694e-100	0.7265353695510663	0.614	0.283
mes.eStromal_MMPs	IGFBP3	1.4223930219594513e-95	8.545467239167622e-100	1.5412222939615947	0.76	0.449
mes.eStromal_MMPs	DPYSL2	2.4190840086399048e-95	1.453339746854854e-99	0.6615690654930805	0.801	0.524
mes.eStromal_MMPs	TGIF1	8.742584498620227e-89	5.252378791601218e-93	0.5682703050729035	0.594	0.286
mes.eStromal_MMPs	SLC5A3	2.4528246126836762e-86	1.4736104612097783e-90	0.7329713777910419	0.738	0.427
mes.eStromal_MMPs	PLAU	3.397400673717414e-83	2.0410938262045144e-87	0.8187294060671492	0.46	0.201
mes.eStromal_MMPs	IER5L	4.623067785631218e-83	2.777451358144318e-87	0.6960020106122422	0.868	0.632
mes.eStromal_MMPs	FOXO1	5.728118182282045e-83	3.441344657423878e-87	0.6796882672771954	0.741	0.432
mes.eStromal_MMPs	LGALS3	6.550308698243995e-82	3.935301110389904e-86	0.6422058052186066	0.979	0.897
mes.eStromal_MMPs	IL11	1.0073180617082455e-81	6.051775678631696e-86	0.6590065871164904	0.159	0.026
